,dob,photo_taken,age,file_path,gender,face_location,face_score,second_face_score
22381,718545,2009,41,22/553822_1967-04-23_2009.jpg,0,"53, 132, 289, 367",4.618273190999815,
22382,717239,2008,44,64/5538464_1963-09-25_2008.jpg,1,"39, 39, 99, 99",3.986174570396352,
22383,716549,2008,46,93/553893_1961-11-04_2008.jpg,1,"149, 93, 315, 260",3.819905609841582,
22384,712385,2013,62,02/553902_1950-06-11_2013.jpg,1,"0, 158, 420, 630",2.989795783835917,
22387,719752,2010,39,08/5539908_1970-08-12_2010.jpg,1,"85, 169, 337, 422",4.248740008226524,
22389,714626,1990,33,30/653130_1956-07-30_1990.jpg,0,"63, 110, 204, 251",3.0132351964900024,
22392,710852,2011,64,52/6533852_1946-03-31_2011.jpg,1,"73, 73, 401, 401",3.624656769532416,
22394,712711,2008,56,41/653441_1951-05-03_2008.jpg,0,"126, 72, 287, 233",3.445781326380493,
22395,716860,2010,47,98/653498_1962-09-11_2010.jpg,0,"62, 62, 155, 155",4.873320786017359,
22396,714382,2007,51,43/653643_1955-11-29_2007.jpg,1,"156, 87, 312, 242",4.2409742776414125,
22397,707459,1996,59,97/653697_1936-12-15_1996.jpg,1,"55, 74, 221, 239",3.77927287167376,
22398,721376,2009,33,26/6537426_1975-01-22_2009.jpg,1,"183, 229, 285, 331",2.8503105685588306,
22399,717719,1990,24,15/6537515_1965-01-17_1990.jpg,1,"90, 108, 250, 268",4.580615886256029,
22401,724172,2010,27,56/6538356_1982-09-18_2010.jpg,1,"80, 80, 182, 182",2.5832268185516147,
22404,713708,2012,57,89/7531189_1954-01-24_2012.jpg,1,"146, 130, 291, 274",5.016410343013889,
22405,701595,1947,26,11/75311_1920-11-25_1947.jpg,1,"116, 31, 185, 100",3.081645300425084,
22406,684414,1944,70,21/7531721_1873-11-10_1944.jpg,1,"66, 99, 361, 394",3.450916482715514,
22409,703890,1953,25,35/753335_1927-03-09_1953.jpg,1,"59, 89, 148, 177",2.7452969889541,
22411,718483,1993,25,00/753400_1967-02-20_1993.jpg,1,"64, 159, 350, 445",4.513003331175102,
22412,724552,2014,30,42/7534042_1983-10-03_2014.jpg,1,"183, 71, 309, 197",4.625554683226229,
22415,712858,2008,56,43/75343_1951-09-27_2008.jpg,1,"190, 59, 320, 189",3.4008626710544987,
22416,711555,2002,53,44/75344_1948-03-03_2002.jpg,1,"104, 56, 176, 128",2.5348580309211184,
22417,720197,2006,34,77/7534677_1971-10-31_2006.jpg,0,"54, 80, 294, 321",4.952233089198761,
22418,709329,1961,18,09/7534809_1942-01-28_1961.jpg,1,"60, 90, 329, 359",3.99193577136034,
22419,708218,1958,18,55/7534955_1939-01-13_1958.jpg,1,"0, 145, 325, 470",3.57035428984651,
22421,725391,2012,25,57/7535757_1986-01-19_2012.jpg,1,"120, 120, 298, 298",4.622538719615437,
22422,718734,2006,38,61/7535961_1967-10-29_2006.jpg,1,"91, 127, 253, 289",4.65695722435392,
22423,704155,2008,80,17/753617_1927-11-29_2008.jpg,1,"85, 113, 337, 366",3.7518302496154248,
22424,711148,2011,63,70/7536770_1947-01-21_2011.jpg,1,"146, 113, 246, 213",3.8809153390720192,
22425,715238,2013,54,76/7537076_1958-04-03_2013.jpg,1,"153, 42, 278, 167",4.347756861258247,
22426,708365,2011,71,40/753740_1939-06-09_2011.jpg,1,"104, 70, 260, 225",2.72590317780584,
22427,721132,2007,32,73/753973_1974-05-23_2007.jpg,1,"97, 73, 205, 181",5.071925906880207,
22429,724982,2013,28,72/8530672_1984-12-06_2013.jpg,1,"199, 76, 283, 160",2.706145059782134,
22431,711297,2014,66,66/8531366_1947-06-19_2014.jpg,0,"113, 113, 239, 239",3.659357551382774,
22432,711556,1986,37,72/853172_1948-03-04_1986.jpg,0,"79, 99, 256, 276",3.236782845323825,
22434,704942,2006,75,27/853327_1930-01-24_2006.jpg,1,"41, 81, 223, 263",3.249142527396962,
22438,723876,2011,29,52/853452_1981-11-26_2011.jpg,0,"92, 115, 297, 320",5.478834749285745,
22439,701299,1956,35,67/853567_1920-02-03_1956.jpg,1,"75, 75, 299, 299",3.3652987247003328,
22440,721971,2008,31,01/8535801_1976-09-08_2008.jpg,1,"132, 158, 367, 394",5.607329448281446,
22442,723490,2008,27,90/8536690_1980-11-05_2008.jpg,1,"86, 128, 277, 320",4.803053775604626,
22443,718272,2010,43,53/8537053_1966-07-24_2010.jpg,1,"43, 256, 426, 640",3.83856999951239,
22444,705625,2010,78,70/85370_1931-12-08_2010.jpg,1,"169, 99, 295, 225",4.449265873106908,
22445,698722,1955,41,97/8538797_1913-01-13_1955.jpg,1,"65, 130, 357, 422",4.214829369602467,
22446,692083,1949,54,16/8538916_1894-11-09_1949.jpg,1,"123, 74, 343, 294",3.6384399377800087,
22447,710475,1989,43,25/853925_1945-03-19_1989.jpg,1,"47, 47, 132, 132",3.174001973077261,
22453,711590,2009,60,35/953235_1948-04-07_2009.jpg,1,"162, 73, 234, 145",3.528791790799453,
22454,714045,1972,17,15/953315_1954-12-27_1972.jpg,0,"68, 53, 136, 121",2.8122486221532794,
22457,700186,1944,26,36/9536936_1917-01-16_1944.jpg,1,"24, 71, 234, 281",3.100126593858663,
22459,725628,2010,23,40/9537340_1986-09-13_2010.jpg,1,"85, 113, 337, 366",2.968812299242339,
22462,714383,2010,54,57/953857_1955-11-30_2010.jpg,1,"98, 147, 318, 367",4.379308041406451,
22464,719563,2009,38,10/953910_1970-02-04_2009.jpg,0,"115, 92, 320, 297",5.163189810357081,
22465,712781,2007,55,20/953920_1951-07-12_2007.jpg,0,"33, 130, 323, 420",3.023858871419762,
22467,702724,1968,44,32/163032_1923-12-29_1968.jpg,0,"141, 71, 267, 197",4.093735432783471,
22470,717775,2015,49,38/163038_1965-03-14_2015.jpg,1,"58, 87, 189, 218",4.220572078886852,
22472,704129,1964,36,48/1630448_1927-11-03_1964.jpg,0,"139, 87, 294, 242",5.529013845020733,
22473,706279,2009,75,99/1630499_1933-09-22_2009.jpg,1,"196, 86, 305, 195",4.699662322280347,
22476,726879,2015,24,99/16306899_1990-02-15_2015.jpg,0,"69, 92, 274, 297",3.80001870174609,
22479,717087,2009,45,08/16308_1963-04-26_2009.jpg,1,"43, 128, 426, 512",5.112237909618891,
22481,726799,2010,20,91/16309991_1989-11-27_2010.jpg,1,"154, 49, 226, 121",2.567846498238157,
22482,726068,2015,27,36/16311036_1987-11-27_2015.jpg,1,"130, 65, 274, 210",3.856689134471064,
22484,726556,2013,23,90/16312890_1989-03-29_2013.jpg,1,"156, 60, 263, 167",2.520680950058804,
22486,724056,2013,30,57/16314057_1982-05-25_2013.jpg,1,"235, 146, 307, 218",3.5814862154868297,
22487,724875,2014,29,98/16314398_1984-08-21_2014.jpg,1,"105, 158, 341, 394",3.9131822218366783,
22490,703652,2006,79,46/163146_1926-07-14_2006.jpg,1,"69, 137, 274, 342",4.013683006442966,
22491,695507,1984,79,15/16315_1904-03-26_1984.jpg,1,"13, 54, 135, 176",4.137153326394395,
22494,717221,1993,29,69/163169_1963-09-07_1993.jpg,1,"122, 51, 179, 108",3.191153621435273,
22495,714078,2007,51,04/1631704_1955-01-29_2007.jpg,1,"221, 86, 330, 196",3.226980991295868,
22496,723676,2008,26,05/16317705_1981-05-10_2008.jpg,1,"159, 93, 278, 211",4.50311015928719,
22497,699802,1969,53,56/16317856_1915-12-29_1969.jpg,1,"124, 136, 234, 246",2.605320124311128,
22501,725562,2008,21,05/1632405_1986-07-09_2008.jpg,0,"97, 199, 147, 249",4.163580379291372,
22503,717249,2010,46,09/1632509_1963-10-05_2010.jpg,1,"107, 64, 298, 256",2.758595922362425,
22507,713833,2010,55,67/16327367_1954-05-29_2010.jpg,-1,"168, 93, 334, 260",4.630572343269503,
22508,707197,2011,74,78/163278_1936-03-28_2011.jpg,1,"180, 80, 360, 260",4.333163657930626,
22510,716417,2010,48,82/163282_1961-06-25_2010.jpg,1,"98, 74, 318, 294",4.914948902872308,
22511,705155,2005,74,38/16328338_1930-08-25_2005.jpg,1,"106, 59, 211, 164",2.650563113992903,
22512,724195,2009,26,78/16331078_1982-10-11_2009.jpg,1,"162, 81, 307, 226",3.3918567418705097,
22513,724186,2014,31,06/1633206_1982-10-02_2014.jpg,1,"223, 103, 377, 257",4.130191243347929,
22516,701970,1973,51,14/1633414_1921-12-05_1973.jpg,1,"22, 133, 221, 331",4.340397066528468,
22519,716713,1978,15,07/16334407_1962-04-17_1978.jpg,0,"67, 59, 134, 126",4.069079514025746,
22520,708675,1997,56,47/163347_1940-04-14_1997.jpg,0,"74, 123, 294, 343",4.242488911098844,
22522,715468,2005,46,49/1633649_1958-11-19_2005.jpg,0,"66, 102, 120, 156",4.533119757621499,
22523,707531,2015,77,66/163366_1937-02-25_2015.jpg,1,"35, 104, 346, 416",2.693877073166508,
22526,707389,2007,70,10/16339110_1936-10-06_2007.jpg,1,"193, 61, 271, 139",2.5501576089232945,
22531,717521,2013,48,04/163404_1964-07-03_2013.jpg,0,"106, 91, 241, 226",4.477827144262516,
22532,721897,2009,32,23/16340523_1976-06-26_2009.jpg,1,"197, 136, 331, 271",3.360464275384108,
22533,697587,1951,41,65/16340665_1909-12-05_1951.jpg,1,"121, 121, 392, 392",4.1593794406981885,
22534,702621,1951,27,16/163416_1923-09-17_1951.jpg,1,"96, 48, 168, 120",3.543013487330663,
22536,709354,1988,45,34/163434_1942-02-22_1988.jpg,0,"173, 58, 276, 161",4.59207395441929,
22539,719080,2009,40,82/1634482_1968-10-09_2009.jpg,1,"54, 90, 215, 251",4.333004908303448,
22540,714122,2011,55,88/16345288_1955-03-14_2011.jpg,0,"197, 66, 315, 183",2.548923059848815,
22543,701460,2010,89,29/16347929_1920-07-13_2010.jpg,0,"137, 91, 274, 228",2.6678071393812792,
22544,712711,2000,48,79/163479_1951-05-03_2000.jpg,1,"49, 89, 138, 177",3.66672159900461,
22545,709245,2008,66,81/163481_1941-11-05_2008.jpg,1,"139, 70, 294, 225",3.3616036985629165,
22546,701905,1955,33,83/163483_1921-10-01_1955.jpg,1,"132, 132, 367, 367",3.709466672369079,
22550,712716,2010,58,44/1634944_1951-05-08_2010.jpg,1,"127, 113, 253, 239",2.9968003612572995,
22553,719465,2005,35,27/1635127_1969-10-29_2005.jpg,1,"142, 82, 209, 149",3.801069754005997,
22555,716034,2005,44,52/16352452_1960-06-07_2005.jpg,1,"59, 59, 323, 323",4.531964463652084,
22557,716270,1976,14,77/16354277_1961-01-29_1976.jpg,0,"122, 89, 222, 188",3.2379403318467777,
22558,726151,2012,23,18/16354318_1988-02-18_2012.jpg,1,"227, 57, 291, 120",3.2385335013469785,
22563,706233,2005,71,56/16356_1933-08-07_2005.jpg,1,"112, 75, 278, 241",2.694655166836532,
22564,693962,1971,70,29/16357329_1900-01-01_1971.jpg,0,"145, 24, 362, 241",4.033867061382186,
22565,704448,1988,59,88/163588_1928-09-17_1988.jpg,1,"83, 111, 332, 360",3.6974698825038295,
22566,715749,2014,54,24/16359124_1959-08-27_2014.jpg,1,"289, 129, 432, 272",3.9914027245875694,
22567,711154,1984,36,50/1635950_1947-01-27_1984.jpg,1,"118, 75, 213, 170",2.69616932382358,
22571,723187,2012,31,31/16362331_1980-01-07_2012.jpg,-1,"91, 49, 153, 111",3.348456299902197,
22576,702321,1976,53,41/1636641_1922-11-21_1976.jpg,1,"123, 98, 343, 318",3.649347706902775,
22577,711005,2013,66,84/1636784_1946-08-31_2013.jpg,1,"57, 76, 226, 245",3.1581892897712893,
22582,719520,2015,45,67/1637067_1969-12-23_2015.jpg,1,"112, 112, 440, 445",3.13677362296832,
22586,726133,2015,26,08/16371408_1988-01-31_2015.jpg,1,"241, 65, 312, 136",2.8461196656721226,
22591,721916,2008,31,13/1637713_1976-07-15_2008.jpg,1,"106, 46, 241, 181",3.4570365251414,
22593,719894,2007,36,84/1637784_1971-01-01_2007.jpg,1,"96, 72, 203, 179",3.789041251733528,
22594,711151,2007,59,32/1637832_1947-01-24_2007.jpg,1,"39, 97, 212, 270",3.953310715027463,
22595,714064,2013,57,81/1637881_1955-01-15_2013.jpg,1,"137, 62, 249, 174",2.873134004333804,
22596,708080,1972,33,98/163798_1938-08-28_1972.jpg,1,"148, 99, 295, 245",4.106385455079698,
22598,700599,1962,43,80/16380_1918-03-05_1962.jpg,1,"69, 92, 276, 299",3.579150087717041,
22600,705313,2007,75,00/1638200_1931-01-30_2007.jpg,0,"105, 183, 340, 418",4.200732501063976,
22601,717069,2010,46,82/16382_1963-04-08_2010.jpg,1,"162, 146, 307, 291",3.2549533550872427,
22602,717155,2007,43,37/163837_1963-07-03_2007.jpg,0,"138, 160, 343, 365",3.9994028329245768,
22606,715438,2012,53,92/163892_1958-10-20_2012.jpg,1,"59, 98, 234, 273",5.7021308425900274,
22607,723574,2014,32,93/163893_1981-01-28_2014.jpg,1,"70, 139, 381, 450",4.044135633278552,
22608,723867,2012,30,51/16389851_1981-11-17_2012.jpg,1,"146, 114, 291, 258",4.793951945836839,
22610,718627,1996,28,87/1639687_1967-07-14_1996.jpg,1,"144, 62, 235, 153",4.209458998002615,
22612,720102,2008,36,68/1639868_1971-07-28_2008.jpg,1,"156, 73, 249, 166",3.613399271177584,
22613,724984,2008,23,12/26300612_1984-12-08_2008.jpg,0,"64, 107, 256, 298",4.870246951493486,
22615,712529,2010,59,49/2630149_1950-11-02_2010.jpg,1,"85, 155, 211, 281",3.9748878212362846,
22617,729063,2012,15,37/26303137_1996-02-08_2012.jpg,0,"192, 80, 239, 127",3.571399339762422,
22622,724296,2011,27,51/26311951_1983-01-20_2011.jpg,1,"104, 83, 291, 270",4.105274550620983,
22626,718131,2009,42,58/2631758_1966-03-05_2009.jpg,1,"158, 79, 299, 220",2.95594222731121,
22629,719705,2006,35,19/26322119_1970-06-26_2006.jpg,1,"112, 156, 312, 356",4.692984228162993,
22630,700065,2009,92,23/26325023_1916-09-17_2009.jpg,1,"52, 129, 283, 360",3.320916982350119,
22631,728210,2014,20,21/26325321_1993-10-08_2014.jpg,0,"186, 93, 352, 260",3.367405764831833,
22636,723324,2013,32,76/26329876_1980-05-23_2013.jpg,1,"57, 143, 312, 398",4.599429067431296,
22639,706697,2006,71,30/2633030_1934-11-14_2006.jpg,1,"135, 77, 307, 249",4.0128214588530025,
22641,724132,2009,26,17/2633317_1982-08-09_2009.jpg,1,"96, 24, 204, 132",3.2833815001707345,
22643,711188,1976,28,83/26334683_1947-03-02_1976.jpg,1,"203, 139, 298, 234",2.864882269293158,
22646,721575,2010,34,62/2633662_1975-08-09_2010.jpg,1,"139, 83, 263, 207",4.879003142204477,
22649,724484,2010,26,40/2633740_1983-07-27_2010.jpg,1,"46, 93, 254, 300",5.295038036984731,
22650,718703,2003,35,57/2633857_1967-09-28_2003.jpg,0,"164, 164, 286, 286",4.051144775722783,
22653,726535,2011,21,64/26340764_1989-03-08_2011.jpg,0,"193, 81, 336, 224",5.231685279321993,
22659,707728,1972,34,88/2634488_1937-09-10_1972.jpg,1,"50, 50, 275, 275",3.4525110842102493,
22661,726059,2012,24,19/26348819_1987-11-18_2012.jpg,0,"151, 65, 344, 258",4.350269376457895,
22663,694436,1950,48,78/2634978_1901-04-20_1950.jpg,1,"185, 78, 273, 165",2.884840859038272,
22664,720569,2013,40,14/26351614_1972-11-06_2013.jpg,0,"194, 91, 296, 193",3.2192948621355137,
22667,713069,2015,62,87/2635587_1952-04-25_2015.jpg,1,"145, 145, 308, 308",4.340689683058733,
22668,711874,2006,56,24/2635824_1949-01-16_2006.jpg,1,"160, 140, 338, 318",3.302941775286981,
22669,703180,2005,79,26/2635926_1925-03-29_2005.jpg,1,"83, 110, 329, 356",2.7424049507863386,
22672,726197,2013,24,65/26360765_1988-04-04_2013.jpg,0,"200, 78, 277, 156",3.5095915570846525,
22673,726355,2014,25,08/26361208_1988-09-09_2014.jpg,1,"174, 87, 251, 164",3.36999596379543,
22678,717872,2008,42,95/26365395_1965-06-19_2008.jpg,0,"77, 55, 175, 153",5.366828793378134,
22680,694848,1946,43,71/263671_1902-06-06_1946.jpg,1,"169, 71, 295, 197",2.947149536267747,
22681,716657,2013,50,62/26367262_1962-02-20_2013.jpg,1,"37, 74, 202, 238",2.6183687186936138,
22682,725736,2013,26,12/26368212_1986-12-30_2013.jpg,1,"98, 147, 318, 367",4.992917295649786,
22685,725004,2012,27,93/26370193_1984-12-28_2012.jpg,0,"171, 79, 289, 197",3.0161589448517705,
22686,725332,2012,26,54/26370354_1985-11-21_2012.jpg,0,"104, 187, 291, 374",4.633623325749006,
22688,711783,2005,56,70/26370_1948-10-17_2005.jpg,1,"124, 69, 246, 192",2.8115139755152896,
22689,722738,2010,31,15/2637115_1978-10-15_2010.jpg,1,"158, 21, 220, 82",3.3122908114340293,
22691,709615,1974,31,66/26371966_1942-11-10_1974.jpg,1,"162, 178, 307, 323",4.319656226247206,
22694,730245,2014,14,34/26372734_1999-05-05_2014.jpg,1,"174, 70, 329, 225",5.339621108757084,
22696,725789,2014,26,35/26373835_1987-02-21_2014.jpg,1,"155, 173, 236, 254",3.9283803495590672,
22697,726915,2014,23,84/26375784_1990-03-23_2014.jpg,1,"155, 43, 281, 168",4.074622230566869,
22698,722923,2012,32,62/2637662_1979-04-18_2012.jpg,1,"176, 73, 268, 165",2.8582313738489287,
22699,725788,2015,27,67/26377267_1987-02-20_2015.jpg,1,"122, 104, 277, 260",5.157559960941222,
22700,717380,2010,45,20/26377620_1964-02-13_2010.jpg,1,"186, 84, 269, 167",3.950815100742203,
22701,702654,1944,20,58/26378158_1923-10-20_1944.jpg,1,"166, 106, 301, 241",3.0853306896792336,
22702,703108,1973,47,33/2637833_1925-01-16_1973.jpg,1,"100, 80, 278, 258",4.131033254652456,
22703,722839,2002,22,74/2637874_1979-01-24_2002.jpg,1,"158, 61, 266, 169",3.3442584871697743,
22704,725572,2011,24,71/26378771_1986-07-19_2011.jpg,1,"97, 65, 242, 210",3.676479332426591,
22705,722665,2009,30,73/26378873_1978-08-03_2009.jpg,1,"48, 48, 155, 155",3.900783968309821,
22707,715772,2012,52,26/26379626_1959-09-19_2012.jpg,1,"79, 45, 181, 147",4.540897504979063,
22709,705742,1993,60,14/26381314_1932-04-03_1993.jpg,1,"141, 85, 268, 211",2.8238649595074268,
22720,719875,2003,32,56/26389556_1970-12-13_2003.jpg,1,"102, 34, 162, 95",3.538826971477897,
22722,730434,2014,14,55/26392255_1999-11-10_2014.jpg,0,"107, 86, 298, 277",6.415705592159666,
22724,703992,1970,42,55/263955_1927-06-19_1970.jpg,1,"243, 114, 389, 259",2.6594184167079544,
22725,725712,2013,26,33/26396333_1986-12-06_2013.jpg,1,"59, 118, 323, 382",6.026443839713807,
22726,696256,1958,51,79/26397279_1906-04-14_1958.jpg,1,"111, 111, 361, 361",3.953225654352206,
22728,716117,2012,51,86/263986_1960-08-29_2012.jpg,1,"149, 57, 251, 159",2.89790194381526,
22730,701428,1945,24,90/263990_1920-06-11_1945.jpg,0,"66, 66, 151, 151",4.007190185064584,
22731,700351,1961,43,94/263994_1917-06-30_1961.jpg,0,"249, 80, 338, 169",3.8338796760333462,
22732,706468,1976,41,51/2639951_1934-03-30_1976.jpg,1,"64, 107, 256, 298",4.322614025612483,
22734,720094,2007,35,02/363002_1971-07-20_2007.jpg,0,"85, 113, 337, 366",5.899216457910695,
22736,726806,2013,23,59/36301359_1989-12-04_2013.jpg,1,"214, 93, 297, 176",3.607565574882911,
22737,722002,2011,34,90/3630190_1976-10-09_2011.jpg,1,"75, 112, 408, 445",3.919624617248479,
22741,723742,2012,30,28/3630528_1981-07-15_2012.jpg,1,"84, 84, 272, 272",4.081058302822759,
22742,724435,2008,24,84/3630584_1983-06-08_2008.jpg,0,"167, 49, 229, 111",3.7784008682754138,
22748,701315,1956,35,12/363112_1920-02-19_1956.jpg,0,"110, 20, 199, 109",3.779183710941501,
22749,715264,2012,53,51/3631151_1958-04-29_2012.jpg,0,"160, 100, 338, 278",4.619889729480683,
22751,727093,2015,24,03/36314303_1990-09-17_2015.jpg,0,"189, 83, 256, 150",3.507730763143162,
22752,703289,1986,60,59/36316259_1925-07-16_1986.jpg,1,"217, 79, 393, 256",2.7338450724049363,
22755,721677,2001,25,76/3631676_1975-11-19_2001.jpg,0,"226, 113, 303, 190",2.9723215455585583,
22758,724659,2008,23,04/36318304_1984-01-18_2008.jpg,-1,"48, 72, 264, 288",3.3851707541056597,
22761,709026,1956,14,31/3632031_1941-03-31_1956.jpg,0,"107, 50, 170, 113",3.0521977973346104,
22763,722774,2006,27,05/3632205_1978-11-20_2006.jpg,0,"120, 168, 335, 383",3.386062339544593,
22766,720564,2013,40,50/363250_1972-11-01_2013.jpg,0,"115, 92, 320, 297",3.6219915210872986,
22767,725764,2012,24,37/3632537_1987-01-27_2012.jpg,0,"140, 120, 318, 298",3.983795961007178,
22768,714632,2009,52,77/3632577_1956-08-05_2009.jpg,0,"146, 130, 291, 274",4.478171731994573,
22771,728234,2014,20,80/36326680_1993-11-01_2014.jpg,1,"123, 196, 343, 416",4.932842417539068,
22774,720495,2010,37,25/36328025_1972-08-24_2010.jpg,1,"97, 162, 388, 452",5.323678474557394,
22775,725781,2013,25,29/36328429_1987-02-13_2013.jpg,1,"70, 88, 227, 244",6.433528840556574,
22776,725119,2014,28,05/36332005_1985-04-22_2014.jpg,0,"208, 96, 286, 173",2.8557402347878265,
22777,692622,1943,46,29/363329_1896-05-01_1943.jpg,1,"92, 69, 297, 274",4.727802086081762,
22780,702499,1972,48,30/36334530_1923-05-18_1972.jpg,1,"156, 130, 389, 363",4.747754580392527,
22783,725403,2013,26,06/36335906_1986-01-31_2013.jpg,1,"276, 66, 394, 183",3.454773758160553,
22784,717636,2015,50,13/3633613_1964-10-26_2015.jpg,0,"121, 121, 392, 392",4.643095316968271,
22785,720638,2012,38,50/3633650_1973-01-14_2012.jpg,0,"130, 130, 274, 274",5.1805592812251975,
22786,723624,2010,28,37/36336637_1981-03-19_2010.jpg,1,"129, 76, 196, 143",3.8076684897683686,
22789,714064,2012,56,35/36339135_1955-01-15_2012.jpg,1,"122, 52, 277, 208",3.4290321313181797,
22790,727253,2015,23,27/36339627_1991-02-24_2015.jpg,0,"210, 172, 258, 220",3.3479880092133065,
22792,715111,2013,55,94/3633994_1957-11-27_2013.jpg,0,"160, 140, 338, 318",4.840175031920395,
22796,719962,2014,42,71/3634471_1971-03-10_2014.jpg,1,"113, 141, 366, 394",4.371393426066588,
22797,720025,2008,36,16/36345016_1971-05-12_2008.jpg,0,"177, 97, 320, 240",3.210363453571901,
22800,724776,2012,27,75/36347975_1984-05-14_2012.jpg,1,"160, 100, 338, 278",5.650935516771311,
22801,725270,2012,26,77/36347977_1985-09-20_2012.jpg,1,"93, 112, 260, 278",4.374940053572125,
22802,726185,2012,23,78/36347978_1988-03-23_2012.jpg,1,"128, 107, 320, 298",4.875201575141986,
22803,727818,2012,19,79/36347979_1992-09-11_2012.jpg,1,"93, 130, 260, 297",4.262873796909772,
22804,729410,2011,13,80/36347980_1997-01-20_2011.jpg,1,"122, 122, 277, 277",4.074016245913121,
22806,726237,2012,23,82/36347982_1988-05-14_2012.jpg,1,"92, 115, 297, 320",4.254696237123946,
22807,728054,2012,18,84/36347984_1993-05-05_2012.jpg,1,"120, 80, 298, 258",5.318701355049895,
22808,724163,2012,29,20/36348020_1982-09-09_2012.jpg,0,"130, 130, 297, 297",5.678641975667513,
22809,728062,2012,18,23/36348023_1993-05-13_2012.jpg,0,"98, 74, 318, 294",6.146606420771155,
22810,726580,2012,22,24/36348024_1989-04-22_2012.jpg,0,"120, 120, 298, 298",5.626457905454778,
22811,728624,2012,17,25/36348025_1994-11-26_2012.jpg,0,"98, 98, 318, 318",4.4682041633567815,
22812,728066,2012,18,27/36348027_1993-05-17_2012.jpg,0,"107, 86, 298, 277",4.771163219400617,
22813,727383,2012,20,28/36348028_1991-07-04_2012.jpg,0,"93, 93, 260, 260",5.57359109349265,
22814,724150,2012,29,29/36348029_1982-08-27_2012.jpg,0,"91, 121, 362, 392",5.418983163618467,
